-5.639068549498915672e-04,-6.534312386065721512e-03,8.595424294471740723e-01,9.233105927705764771e-03,-6.162884179502725601e-03,7.018356919288635254e-01,7.122523188591003418e-01,-1.908501833677291870e-01,-6.091357022523880005e-02,1.389642804861068726e-01,3.252243697643280029e-01,-1.675823330879211426e-01,1.207272633910179138e-01,-2.331629842519760132e-01,-1.006408110260963440e-01,-2.234111428260803223e-01,4.246353507041931152e-01,-1.154469028115272522e-01,4.468935355544090271e-02,-6.723913829773664474e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.433229353278875351e-02,1.770537905395030975e-02,-4.107582867145538330e-01,-2.981776595115661621e-01,-2.340586036443710327e-01,-6.249305605888366699e-02,-2.576194144785404205e-02,-1.114980783313512802e-02,-1.092020720243453979e-01,5.028724670410156250e-01,-3.824257254600524902e-01,1.774625480175018311e-02,9.883547201752662659e-03,6.900922954082489014e-02
-1.334965578280389309e-03,-5.194101482629776001e-03,8.557528853416442871e-01,7.650590036064386368e-03,-6.128644570708274841e-03,7.034605741500854492e-01,7.106666564941406250e-01,-2.348507791757583618e-01,-5.508865788578987122e-02,1.364931166172027588e-01,4.089139997959136963e-01,-2.141842842102050781e-01,1.231396570801734924e-01,-2.597303390502929688e-01,-1.080485507845878601e-01,-2.265398800373077393e-01,4.780861735343933105e-01,-1.398338079452514648e-01,4.279344156384468079e-02,-1.466227881610393524e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.222141738981008530e-02,1.730874739587306976e-02,-4.057889580726623535e-01,-3.006574511528015137e-01,-2.327522486448287964e-01,-5.922805145382881165e-02,-2.354707755148410797e-02,-9.716310538351535797e-03,-1.117943152785301208e-01,5.050024986267089844e-01,-3.883007466793060303e-01,1.262896880507469177e-02,1.626493223011493683e-02,6.844491511583328247e-02
-2.100667450577020645e-03,-3.554482478648424149e-03,8.532155156135559082e-01,6.199512165039777756e-03,-6.360032595694065094e-03,7.032366991043090820e-01,7.109003067016601562e-01,-2.557177245616912842e-01,-5.106889083981513977e-02,1.366431415081024170e-01,4.501015841960906982e-01,-2.429853081703186035e-01,1.269520670175552368e-01,-2.736155986785888672e-01,-1.114270016551017761e-01,-2.284421026706695557e-01,5.052939057350158691e-01,-1.518020331859588623e-01,3.930276632308959961e-02,-1.776289381086826324e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.142856944352388382e-02,1.822494342923164368e-02,-4.046900272369384766e-01,-3.007822036743164062e-01,-2.304518669843673706e-01,-5.696035921573638916e-02,-2.323020808398723602e-02,-9.058262221515178680e-03,-1.131458133459091187e-01,5.048084259033203125e-01,-3.900564610958099365e-01,9.774595499038696289e-03,1.856304891407489777e-02,6.851132214069366455e-02
-2.335272496566176414e-03,-1.830327091738581657e-03,8.509011268615722656e-01,5.551652517169713974e-03,-6.144939921796321869e-03,7.020851373672485352e-01,7.120448946952819824e-01,-2.689103484153747559e-01,-4.844862967729568481e-02,1.388146132230758667e-01,4.778889417648315430e-01,-2.664429247379302979e-01,1.323736160993576050e-01,-2.857946157455444336e-01,-1.166163086891174316e-01,-2.329596281051635742e-01,5.289286971092224121e-01,-1.606903374195098877e-01,3.528820723295211792e-02,-2.018680796027183533e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.021279674023389816e-02,1.877615414559841156e-02,-4.022018611431121826e-01,-3.009909987449645996e-01,-2.283692359924316406e-01,-5.590981617569923401e-02,-2.243764512240886688e-02,-8.017807267606258392e-03,-1.148331388831138611e-01,5.033880472183227539e-01,-3.928338289260864258e-01,7.478257175534963608e-03,1.927434094250202179e-02,6.759250164031982422e-02
-1.949343131855130196e-03,-9.808470167627092451e-06,8.485161662101745605e-01,5.495119839906692505e-03,-5.539443809539079666e-03,7.002182602882385254e-01,7.138862013816833496e-01,-2.793201506137847900e-01,-4.598684608936309814e-02,1.433414816856384277e-01,5.015116930007934570e-01,-2.890522181987762451e-01,1.375611871480941772e-01,-2.983126044273376465e-01,-1.244955137372016907e-01,-2.424973994493484497e-01,5.541629195213317871e-01,-1.691442579030990601e-01,2.989756688475608826e-02,-2.329438924789428711e-02,0.000000000000000000e+00,0.000000000000000000e+00,-8.547489531338214874e-03,1.962746679782867432e-02,-4.015523791313171387e-01,-3.008155822753906250e-01,-2.267210185527801514e-01,-5.525884777307510376e-02,-2.317226119339466095e-02,-7.208641618490219116e-03,-1.167651265859603882e-01,5.029768943786621094e-01,-3.968972861766815186e-01,3.117254236713051796e-03,1.906420849263668060e-02,6.703951954841613770e-02
-1.008489867672324181e-03,1.835830742493271828e-03,8.461800217628479004e-01,5.718776956200599670e-03,-4.950688220560550690e-03,6.976667046546936035e-01,7.163825631141662598e-01,-2.880806028842926025e-01,-4.293165728449821472e-02,1.488565802574157715e-01,5.232973694801330566e-01,-3.109640777111053467e-01,1.432023644447326660e-01,-3.095652759075164795e-01,-1.331608444452285767e-01,-2.557431161403656006e-01,5.788913369178771973e-01,-1.757311820983886719e-01,2.545785345137119293e-02,-2.632690779864788055e-02,0.000000000000000000e+00,0.000000000000000000e+00,-6.618170533329248428e-03,2.063346467912197113e-02,-3.992359936237335205e-01,-3.000794053077697754e-01,-2.261203527450561523e-01,-5.620687827467918396e-02,-2.154055610299110413e-02,-5.902247037738561630e-03,-1.183233335614204407e-01,5.011471509933471680e-01,-4.008091688156127930e-01,-1.616164809092879295e-03,1.779954507946968079e-02,6.464216113090515137e-02
2.677851822227239609e-03,1.359710469841957092e-03,8.443176746368408203e-01,7.583144586533308029e-03,-3.870970802381634712e-03,6.926984786987304688e-01,7.211770415306091309e-01,-2.923456132411956787e-01,-3.842316567897796631e-02,1.594324558973312378e-01,5.360251665115356445e-01,-3.266177475452423096e-01,1.463629305362701416e-01,-3.211017847061157227e-01,-1.436992734670639038e-01,-2.766693532466888428e-01,6.033203005790710449e-01,-1.816044151782989502e-01,2.143628522753715515e-02,-3.108710236847400665e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.747999832034111023e-03,2.377590723335742950e-02,-3.969231843948364258e-01,-2.983413040637969971e-01,-2.306260019540786743e-01,-5.702220648527145386e-02,-2.602488733828067780e-02,-7.176608312875032425e-03,-1.202828437089920044e-01,5.018945336341857910e-01,-4.124837219715118408e-01,-6.100740283727645874e-03,1.747380010783672333e-02,6.676276773214340210e-02
5.329854320734739304e-03,2.443922683596611023e-03,8.431587219238281250e-01,8.701973594725131989e-03,-3.804723033681511879e-03,6.881815791130065918e-01,7.254763841629028320e-01,-2.929303050041198730e-01,-3.272103145718574524e-02,1.699813306331634521e-01,5.458727478981018066e-01,-3.377272188663482666e-01,1.474129110574722290e-01,-3.254567980766296387e-01,-1.507415026426315308e-01,-2.968369722366333008e-01,6.200561523437500000e-01,-1.912562251091003418e-01,1.783518865704536438e-02,-3.107847645878791809e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.079392550513148308e-03,2.401386573910713196e-02,-3.883969783782958984e-01,-2.947348952293395996e-01,-2.317910492420196533e-01,-5.866855010390281677e-02,-2.966618165373802185e-02,-1.934453262947499752e-03,-1.204041540622711182e-01,4.982333779335021973e-01,-4.136331081390380859e-01,-8.609863929450511932e-03,1.480714417994022369e-02,7.200957834720611572e-02
9.085823781788349152e-03,5.482663400471210480e-03,8.431687951087951660e-01,8.840272203087806702e-03,-3.900348674505949020e-03,6.817805171012878418e-01,7.314929366111755371e-01,-2.865894734859466553e-01,-2.364514395594596863e-02,1.842271238565444946e-01,5.464327335357666016e-01,-3.389325737953186035e-01,1.438984125852584839e-01,-3.220293521881103516e-01,-1.521587818861007690e-01,-3.181814849376678467e-01,6.202160120010375977e-01,-2.030512094497680664e-01,1.660416647791862488e-02,-3.026776202023029327e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.121923560276627541e-03,2.450355701148509979e-02,-3.786697089672088623e-01,-2.834853231906890869e-01,-2.344273626804351807e-01,-5.729381367564201355e-02,-3.530238568782806396e-02,4.036110360175371170e-03,-1.190007403492927551e-01,4.950093924999237061e-01,-4.132920205593109131e-01,-1.345728430896997452e-02,1.409842167049646378e-02,7.823611795902252197e-02
1.386144943535327911e-02,8.568379096686840057e-03,8.438318371772766113e-01,7.913501933217048645e-03,-4.444866441190242767e-03,6.744180917739868164e-01,7.382938861846923828e-01,-2.793648242950439453e-01,-1.096706185489892960e-02,1.997459977865219116e-01,5.453663468360900879e-01,-3.347118198871612549e-01,1.406592577695846558e-01,-3.160701692104339600e-01,-1.458694487810134888e-01,-3.321060240268707275e-01,6.114400029182434082e-01,-2.143756151199340820e-01,1.550118997693061829e-02,-2.973765879869461060e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.362213589251041412e-03,2.757732570171356201e-02,-3.714098334312438965e-01,-2.747523784637451172e-01,-2.397763133049011230e-01,-5.579540878534317017e-02,-3.980733454227447510e-02,9.002340957522392273e-03,-1.147877573966979980e-01,4.925747513771057129e-01,-4.099028706550598145e-01,-1.275962218642234802e-02,1.245262194424867630e-02,8.355072140693664551e-02
