Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
12,-0.39062273502349854,3.022012710571289,78.50520324707031,0.4747569727686907,-1.1384782894169956,-91.22856326542149,5.628553,3.8008296,13.453773,6.970922,-8.632654,-4.805411,5.1794558,-7.621974,-23.00405,10.199228,-13.705462,5.998289,-1.1530302,-0.25998718,6.8828583,-9.958289,9.613331,-52.906773,59.27068,9.184913,3.5655377,-4.571405,-9.82249,-9.634093,46.945583,58.455612,19.025589,9.612631,-10.390105
13,-0.4043113589286804,3.0789144039154053,78.51399230957031,0.48166958485262557,-1.0435938094849262,-91.1615769791642,5.4528084,3.7978892,13.383103,6.960259,-8.552241,-4.798372,5.028227,-7.6252213,-23.063643,10.21496,-13.666243,5.9640603,-1.128595,-0.28417778,6.9473543,-10.027998,9.627041,-52.846104,59.252453,9.1533985,3.5736332,-4.526401,-9.83896,-9.642465,47.01264,58.42419,19.055763,9.59993,-10.389812
14,-0.418656587600708,3.1435186862945557,78.52392578125,0.48833271873407796,-0.9476741958078904,-91.09340595139427,5.272746,3.793848,13.311235,6.950278,-8.468011,-4.7911572,4.8729043,-7.6298885,-23.124512,10.232174,-13.624883,5.928908,-1.1231129,-0.30895972,7.0221877,-10.080304,9.6511965,-52.740055,59.22051,9.140243,3.5946536,-4.483323,-9.861027,-9.657678,47.10465,58.38452,19.106392,9.581543,-10.385736
15,-0.4383928179740906,3.2057087421417236,78.53376007080078,0.49679946481626336,-0.8473812692785309,-91.02450517942984,5.085969,3.7878237,13.239101,6.935971,-8.377863,-4.7822657,4.705951,-7.637039,-23.184635,10.256554,-13.583194,5.8927636,-1.110406,-0.33540437,7.1073337,-10.131933,9.681535,-52.614574,59.188114,9.124595,3.6144197,-4.440835,-9.880024,-9.677818,47.187275,58.338036,19.161148,9.559519,-10.382997
16,-0.45591503381729126,3.2816317081451416,78.54554748535156,0.5060789130326288,-0.7394532310596563,-90.95453397688965,4.885558,3.7805333,13.166509,6.9203753,-8.283002,-4.770333,4.5192695,-7.6479445,-23.242853,10.294361,-13.542693,5.855583,-1.0932426,-0.35803905,7.2051516,-10.183191,9.719938,-52.45996,59.150085,9.097113,3.6195173,-4.3989305,-9.898696,-9.705568,47.2625,58.28565,19.215918,9.537637,-10.38938
17,-0.47655123472213745,3.3646345138549805,78.5570297241211,0.5160632884014439,-0.6232825537729784,-90.88456206446287,4.670919,3.7715867,13.095256,6.903006,-8.184054,-4.7549095,4.3096485,-7.6634436,-23.297075,10.349411,-13.504023,5.818379,-1.0653919,-0.37495038,7.3141,-10.239966,9.762492,-52.286686,59.109116,9.055103,3.6061356,-4.36288,-9.914007,-9.740301,47.322666,58.227413,19.273859,9.515714,-10.414
18,-0.4905050992965698,3.457275867462158,78.56879425048828,0.5277551145090544,-0.5005686092860248,-90.81424973213812,4.4469047,3.7602801,13.024838,6.8795896,-8.078878,-4.736696,4.0820003,-7.6826954,-23.348593,10.417588,-13.466306,5.7807355,-1.0271608,-0.38851202,7.4327564,-10.303387,9.803109,-52.09719,59.07425,9.003005,3.581384,-4.330181,-9.927397,-9.778179,47.36955,58.167,19.336634,9.492219,-10.450618
19,-0.5038391351699829,3.542578935623169,78.58155059814453,0.5384293559799391,-0.3716463644726582,-90.74158722042313,4.2069426,3.7488365,12.951648,6.8637195,-7.9723783,-4.7161455,3.8409486,-7.7037706,-23.40126,10.490621,-13.427122,5.7407217,-0.99362415,-0.4000082,7.565543,-10.358807,9.8525095,-51.861217,59.033985,8.9470215,3.548291,-4.2911296,-9.9415455,-9.828446,47.42032,58.096077,19.395119,9.468567,-10.483304
20,-0.5199005007743835,3.6254777908325195,78.59451293945312,0.5500240472206619,-0.23652291145606993,-90.6644070242174,3.949706,3.7381973,12.872368,6.8579726,-7.863985,-4.6936674,3.5920548,-7.723832,-23.45927,10.5585375,-13.383575,5.696147,-0.9643788,-0.41295356,7.7130957,-10.404527,9.907948,-51.57159,58.99754,8.885149,3.5099823,-4.2336836,-9.959094,-9.887198,47.472546,58.020145,19.434319,9.445456,-10.49552
21,-0.5412669777870178,3.723233222961426,78.60699462890625,0.5618887526936535,-0.09469177339112521,-90.57997190185007,3.6768794,3.7272725,12.783513,6.853375,-7.747123,-4.668408,3.338275,-7.7417502,-23.526653,10.614823,-13.333387,5.6459527,-0.9401744,-0.4305311,7.8741326,-10.443503,9.964699,-51.22208,58.97547,8.807515,3.4691794,-4.1554956,-9.981426,-9.947831,47.520206,57.945908,19.44244,9.42196,-10.477728
