Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
21,-0.06051570922136307,2.013152599334717,78.41389465332031,0.021012709597530415,0.015193290216008265,-88.68809414342867,0.90671235,2.4422703,8.599743,8.218448,-9.377707,-1.8884654,1.2192218,-2.8038855,-6.903584,8.505342,-10.636213,2.273351,-1.5225744,1.9114006,5.053002,0.5819188,11.354218,-19.009176,67.85265,-4.3920717,-1.7546097,-4.199969,0.22342668,-9.645774,6.4073095,62.64543,-15.688853,0.7579551,-5.088772
22,-0.06074796989560127,2.0121188163757324,78.4124984741211,0.020651269183086917,0.009736264924364546,-88.68528415765782,0.9124274,2.4433115,8.595465,8.222894,-9.384206,-1.8881649,1.2253851,-2.803415,-6.906516,8.511071,-10.643773,2.268749,-1.5218381,1.916314,5.0561557,0.5861574,11.357634,-19.004854,67.861046,-4.3928733,-1.7602649,-4.2207823,0.22661619,-9.644656,6.404487,62.644367,-15.651292,0.7199105,-5.1007524
23,-0.06020939350128174,2.010331392288208,78.41068267822266,0.018865701038488853,0.003964093702321366,-88.68235822713982,0.9183996,2.4443495,8.591047,8.226869,-9.390059,-1.8883111,1.2348174,-2.8025227,-6.909642,8.510826,-10.648046,2.263998,-1.5205424,1.9209555,5.06069,0.5901949,11.364452,-18.995499,67.86855,-4.389551,-1.7686578,-4.245026,0.23020357,-9.642125,6.3986526,62.643295,-15.613537,0.67963284,-5.1125264
24,-0.05979730188846588,2.0090770721435547,78.4098892211914,0.01799889868579697,0.0014649732510175234,-88.67893902294448,0.92197824,2.4438536,8.586954,8.227626,-9.393059,-1.8895576,1.2379318,-2.8031151,-6.9130626,8.5154505,-10.653237,2.2608721,-1.5204837,1.9229301,5.0656533,0.5949673,11.374941,-18.985712,67.86909,-4.383817,-1.7767351,-4.263275,0.22903782,-9.637911,6.392626,62.641613,-15.590482,0.65517396,-5.1194854
25,-0.05815469101071358,2.007586717605591,78.40972900390625,0.017652136953573365,0.003580123694171564,-88.6749877346788,0.9220406,2.4414124,8.583733,8.222703,-9.390842,-1.8932923,1.2374802,-2.8052487,-6.9169936,8.515799,-10.65358,2.2594435,-1.520448,1.9295168,5.0652795,0.59811974,11.376611,-18.985674,67.86913,-4.380284,-1.7839593,-4.2652116,0.22605841,-9.637237,6.391718,62.64074,-15.581368,0.6542543,-5.1225142
26,-0.05620114877820015,2.005520820617676,78.40885925292969,0.017824814890654253,0.008962184491144751,-88.67008926073991,0.9191558,2.4376726,8.580182,8.215224,-9.385862,-1.8986791,1.2331536,-2.8083522,-6.921917,8.51673,-10.652718,2.2588837,-1.5198336,1.9370595,5.0618043,0.60204023,11.379883,-18.990257,67.867195,-4.3766413,-1.7949721,-4.2596254,0.21729854,-9.636041,6.3907714,62.6453,-15.578737,0.6668628,-5.1237636
27,-0.054493632167577744,2.0036275386810303,78.4087142944336,0.018198557758243326,0.015136724475093597,-88.66526800149745,0.91571647,2.4335027,8.57688,8.2073555,-9.380424,-1.9034133,1.2292773,-2.8117414,-6.9266057,8.5142,-10.64964,2.2596953,-1.5107851,1.9391973,5.0568776,0.60899276,11.395354,-19.01268,67.85645,-4.384364,-1.8031666,-4.25356,0.20887528,-9.630256,6.3845005,62.65089,-15.580108,0.6833447,-5.1234097
28,-0.05249222740530968,2.003098487854004,78.4095687866211,0.01938322331443021,0.02006213066323155,-88.66091515293024,0.9122125,2.4295957,8.573337,8.203188,-9.377051,-1.9049829,1.2263243,-2.81507,-6.930728,8.513185,-10.64844,2.2625854,-1.5077757,1.943339,5.05433,0.6107085,11.401788,-19.019733,67.85324,-4.3852987,-1.808545,-4.252411,0.20438103,-9.627471,6.3834376,62.648876,-15.584763,0.6955675,-5.1233916
29,-0.052449073642492294,2.001570463180542,78.4103775024414,0.02006554013225499,0.024169674196241605,-88.65732071831181,0.9085152,2.4259317,8.56927,8.20317,-9.375973,-1.9016309,1.2260989,-2.8182585,-6.934211,8.508833,-10.646315,2.2688975,-1.5034577,1.9443029,5.052962,0.6139482,11.408269,-19.026985,67.84629,-4.3934774,-1.8080577,-4.2600713,0.1990781,-9.624481,6.382691,62.646698,-15.591169,0.7005747,-5.1252584
30,-0.05066924914717674,2.000206470489502,78.4123764038086,0.022646807443641868,0.0277306499029581,-88.65427664549061,0.90494984,2.4222708,8.565107,8.205051,-9.375855,-1.8950763,1.2266634,-2.8216715,-6.9370193,8.50421,-10.644515,2.277931,-1.5000646,1.9456435,5.052147,0.61404854,11.409946,-19.027939,67.84371,-4.3996744,-1.8050826,-4.2715354,0.19640774,-9.623577,6.3833084,62.640644,-15.601101,0.7026864,-5.1264224
31,-0.04807545244693756,1.997599720954895,78.4134292602539,0.023308401583513404,0.030762644662909417,-88.65081749389522,0.9018209,2.4185529,8.560547,8.207376,-9.376233,-1.8879651,1.2288212,-2.824931,-6.940143,8.497776,-10.642515,2.2870073,-1.4982333,1.9456357,5.0529428,0.61418,11.413795,-19.028444,67.83843,-4.4066772,-1.8000898,-4.284773,0.19136819,-9.621394,6.385371,62.634895,-15.613276,0.7050215,-5.127733
32,-0.04582517221570015,1.9940249919891357,78.4128189086914,0.025162498042303482,0.031330201751339014,-88.64776916094242,0.9019611,2.415429,8.55739,8.208576,-9.377254,-1.8831772,1.2320404,-2.8277617,-6.942302,8.49499,-10.643778,2.293391,-1.4957516,1.9450468,5.0539346,0.61468625,11.419236,-19.028214,67.83538,-4.4060125,-1.7979424,-4.2911973,0.18738426,-9.618015,6.3876123,62.6305,-15.622097,0.7064746,-5.1256943
33,-0.044600218534469604,1.9923170804977417,78.41146850585938,0.02515059181054857,0.026992586932970575,-88.64482376467592,0.9077357,2.412781,8.5558605,8.209438,-9.379847,-1.8820215,1.2396529,-2.8304782,-6.9433336,8.494941,-10.648751,2.2964435,-1.4962755,1.9415704,5.059321,0.62042725,11.427474,-19.025627,67.8265,-4.397,-1.79759,-4.2894864,0.17947873,-9.612465,6.3920975,62.630074,-15.628288,0.7080285,-5.11896
34,-0.04219004884362221,1.99067223072052,78.40989685058594,0.02565666234390652,0.019429732544469256,-88.64230408290733,0.918041,2.410484,8.555745,8.209153,-9.383317,-1.8827981,1.2497109,-2.8331087,-6.9431286,8.497784,-10.657091,2.2975469,-1.4961725,1.9399741,5.065767,0.62771976,11.432323,-19.022362,67.81777,-4.3799667,-1.7984476,-4.2806287,0.17174998,-9.608825,6.395847,62.631424,-15.632935,0.7080984,-5.108055
35,-0.0391983799636364,1.990028977394104,78.40946960449219,0.025015444808466843,0.012654178199937055,-88.63936432031105,0.9276551,2.4080691,8.555269,8.207831,-9.386269,-1.883701,1.258792,-2.835654,-6.943637,8.501035,-10.6655445,2.297332,-1.4999324,1.9372138,5.071927,0.63921046,11.43985,-19.015583,67.80421,-4.3611994,-1.7992725,-4.2711763,0.15887082,-9.602798,6.404037,62.63744,-15.636211,0.7089385,-5.098795
36,-0.037042874842882156,1.9895581007003784,78.408935546875,0.025320435462149828,0.011059171680388764,-88.63530731137237,0.9304586,2.4057233,8.5525675,8.207308,-9.388356,-1.8831078,1.2628988,-2.837976,-6.9468346,8.502264,-10.670407,2.2964122,-1.4998224,1.9399916,5.0746446,0.6418412,11.441332,-19.015532,67.7976,-4.3483353,-1.7998589,-4.2664843,0.15231985,-9.601418,6.407548,62.63602,-15.6395445,0.7116267,-5.092945
37,-0.03600071743130684,1.987252950668335,78.40843200683594,0.024403859851187957,0.01774783254106064,-88.62924430252374,0.923151,2.4033606,8.5460005,8.207288,-9.389269,-1.8810434,1.2583841,-2.8402324,-6.954636,8.501702,-10.670286,2.2929704,-1.5026783,1.9441172,5.071752,0.64342827,11.444994,-19.018925,67.78925,-4.343417,-1.7993678,-4.2682505,0.14229828,-9.597694,6.417785,62.636333,-15.639975,0.71856457,-5.0963144
38,-0.034065213054418564,1.9839590787887573,78.40949249267578,0.02354769897642257,0.029919314831195837,-88.62168293835306,0.9096833,2.4006608,8.536885,8.205315,-9.387855,-1.8782022,1.2465819,-2.8428056,-6.965547,8.504626,-10.670076,2.2873878,-1.5061842,1.9493431,5.0643306,0.6440744,11.449015,-19.026768,67.77994,-4.3438683,-1.7981247,-4.2736635,0.13250381,-9.593149,6.431204,62.636074,-15.637413,0.72830296,-5.1056533
39,-0.03173175826668739,1.9804937839508057,78.40998840332031,0.02200548562441702,0.04235299362203504,-88.61434899404198,0.8950253,2.3979347,8.528187,8.205794,-9.387713,-1.8739694,1.2360559,-2.8452547,-6.976073,8.503371,-10.667263,2.2834194,-1.508672,1.9564471,5.0574803,0.6427429,11.450666,-19.034193,67.77198,-4.347313,-1.7966888,-4.2804575,0.12260516,-9.591133,6.4405413,62.63544,-15.635965,0.7371696,-5.114704
40,-0.03036198578774929,1.9778645038604736,78.41065979003906,0.022385427628517644,0.04939066705530557,-88.60903917958792,0.8870446,2.3948088,8.523294,8.206347,-9.387866,-1.8676473,1.2317545,-2.8482146,-6.9820843,8.500888,-10.666153,2.2849746,-1.5091428,1.9618306,5.055093,0.64121747,11.452128,-19.040865,67.76571,-4.3548446,-1.7957839,-4.286418,0.11592909,-9.588981,6.4491324,62.63125,-15.633387,0.74335116,-5.1197505
41,-0.02730376645922661,1.9770361185073853,78.4105453491211,0.024700919660282223,0.04934819683118512,-88.60627058127218,0.88678414,2.3909647,8.523845,8.209689,-9.39036,-1.8574502,1.2354482,-2.8523176,-6.9815755,8.497231,-10.668462,2.2958956,-1.5074754,1.9642588,5.057707,0.64010113,11.452937,-19.04335,67.76237,-4.3697476,-1.7955995,-4.291634,0.111415684,-9.587585,6.4532285,62.625435,-15.631943,0.74615085,-5.1191
42,-0.02382143959403038,1.9772913455963135,78.40985107421875,0.02725888936815164,0.04446510575285163,-88.6049134271829,0.89113677,2.3866575,8.52769,8.216293,-9.394809,-1.8442459,1.2461214,-2.8569713,-6.9771886,8.489878,-10.671427,2.3131287,-1.5064442,1.9647604,5.0660715,0.6380715,11.454227,-19.04459,67.7598,-4.395991,-1.7956343,-4.2964754,0.104899235,-9.585217,6.458204,62.6188,-15.628466,0.7487357,-5.117003
43,-0.021036915481090546,1.9779248237609863,78.40860748291016,0.028824699709897483,0.0390077270914432,-88.60476931289908,0.8960738,2.3823493,8.5325365,8.223378,-9.399492,-1.8314046,1.2561587,-2.8617558,-6.9715247,8.484582,-10.675081,2.3303657,-1.5035874,1.9649578,5.073179,0.63721126,11.454789,-19.043863,67.75761,-4.415004,-1.7954408,-4.301529,0.10132278,-9.5838375,6.4599915,62.61204,-15.62628,0.7473823,-5.1127157
44,-0.01798996329307556,1.9745932817459106,78.40875244140625,0.031748454738172345,0.03302152066618737,-88.60564902918287,0.9033608,2.3788753,8.536053,8.227124,-9.402663,-1.8223445,1.266021,-2.8655553,-6.9675155,8.480601,-10.6768,2.341186,-1.5035266,1.9643292,5.0834136,0.63518876,11.456343,-19.0417,67.75377,-4.4237475,-1.7939525,-4.3045797,0.09243323,-9.579405,6.465087,62.609997,-15.623343,0.7431146,-5.111314
45,-0.01614447310566902,1.9726111888885498,78.40751647949219,0.03257441245948792,0.029779994387103128,-88.60827733046993,0.9085469,2.3761625,8.53769,8.229188,-9.404845,-1.8192323,1.2694625,-2.8685803,-6.9658093,8.483501,-10.6778345,2.3429916,-1.5023521,1.9653164,5.08923,0.6343784,11.456968,-19.04267,67.74891,-4.4125333,-1.791366,-4.304927,0.085285306,-9.5763,6.4691095,62.611664,-15.621892,0.7316727,-5.1100087
46,-0.013815130107104778,1.9705712795257568,78.40803527832031,0.03304194931243248,0.026827493696749454,-88.61254776322434,0.91467124,2.3739948,8.538759,8.229032,-9.405812,-1.8198761,1.2710449,-2.871067,-6.9649544,8.489341,-10.677685,2.3394713,-1.500858,1.9671834,5.0937757,0.63422436,11.456962,-19.045229,67.74367,-4.389592,-1.787996,-4.303284,0.07567188,-9.574357,6.472588,62.619976,-15.620802,0.71400356,-5.10851
47,-0.011832335032522678,1.968209981918335,78.40817260742188,0.03326340898565604,0.024298634737721626,-88.61673122083155,0.92020625,2.3720162,8.539058,8.229486,-9.407201,-1.8207834,1.2713135,-2.8734274,-6.9645653,8.497047,-10.678233,2.3338468,-1.4988103,1.9690194,5.0978794,0.6336892,11.456477,-19.049463,67.737854,-4.364358,-1.783415,-4.3012605,0.06731872,-9.571882,6.4773035,62.62713,-15.616687,0.6973537,-5.109677
48,-0.01061756070703268,1.9662154912948608,78.40798950195312,0.032305048029044,0.0222200515591942,-88.6190070284536,0.9239363,2.3697958,8.538396,8.231837,-9.409402,-1.8184998,1.2713033,-2.8762565,-6.964392,8.505074,-10.680834,2.3293335,-1.4963417,1.9710524,5.1016355,0.63191485,11.456006,-19.053246,67.73186,-4.345055,-1.7772483,-4.3016777,0.061794527,-9.57057,6.481411,62.629814,-15.607982,0.6873886,-5.115111
49,-0.00765632139518857,1.9660577774047852,78.40754699707031,0.03332399510921573,0.020369457761200034,-88.61854375410516,0.92528427,2.367539,8.535777,8.23822,-9.413312,-1.8108226,1.272223,-2.879408,-6.9646606,8.512694,-10.686724,2.3257153,-1.4933735,1.9721305,5.103272,0.6285431,11.454075,-19.0616,67.7275,-4.336737,-1.7682209,-4.303426,0.057109155,-9.56666,6.4935045,62.631443,-15.582968,0.6889266,-5.1331325
