Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
32,1.3408117294311523,3.7265987396240234,77.5709228515625,-0.8708626377563345,-3.4742897662098087,-122.78596278452571,-3.6068046,21.759094,29.74275,24.467516,-9.071923,-11.474048,2.6680512,-4.791561,-8.046887,15.303219,-14.381941,5.919815,0.13322814,4.6325455,13.617877,-26.11442,27.639431,-47.49551,20.795479,-11.073076,-0.34909737,7.2512035,-39.13178,-16.687462,59.722004,26.001425,51.734234,1.6148438,-7.573311
33,1.3894704580307007,3.788405656814575,77.55352783203125,-0.9154569002995412,-3.5855350089663367,-123.41034375308966,-3.4774787,22.165434,30.30414,25.03135,-9.250351,-11.470486,2.3824704,-4.624168,-7.4286585,15.661119,-14.414152,5.8816586,0.015089331,4.8849835,13.690446,-28.375153,28.311974,-47.629414,19.381456,-11.246668,-0.43829292,7.746808,-41.278374,-16.564907,59.04325,24.845255,51.72283,1.1070999,-8.063205
34,1.4414029121398926,3.855368137359619,77.53206634521484,-0.9523845579334402,-3.6962011565790784,-124.05376066415134,-3.339185,22.576202,30.90129,25.61114,-9.429319,-11.463945,2.0772626,-4.4585776,-6.7920885,16.047958,-14.455656,5.846646,-0.08967438,5.1337776,13.758248,-30.764454,29.03488,-47.75435,18.012094,-11.2903,-0.5134016,8.309237,-43.46635,-16.45368,58.28817,23.731867,51.358807,0.56705755,-8.592431
35,1.507149577140808,3.9157845973968506,77.5103530883789,-0.9754117486675729,-3.802445542144073,-124.71614920320924,-3.1932893,22.980913,31.519686,26.201546,-9.597655,-11.462418,1.7480484,-4.301478,-6.13512,16.467255,-14.507557,5.8144755,-0.18820041,5.371143,13.819448,-33.21637,29.80092,-47.841637,16.67948,-11.261597,-0.5443275,8.910855,-45.697254,-16.353048,57.483402,22.673811,50.793766,0.025663046,-9.161276
36,1.572795033454895,3.9714303016662598,77.49098205566406,-0.978630985305923,-3.900475303257805,-125.39755976254382,-3.042861,23.369606,32.14399,26.79937,-9.745146,-11.473727,1.3904773,-4.1591706,-5.4559255,16.922516,-14.571079,5.7849765,-0.28079867,5.591241,13.876139,-35.65039,30.597538,-47.85159,15.366291,-11.198979,-0.50109714,9.523437,-47.941223,-16.25758,56.63368,21.67202,50.14341,-0.48760435,-9.771633
37,1.6384246349334717,4.021374702453613,77.47083282470703,-0.9635559316818698,-3.9906085745866102,-126.09534097730358,-2.8903615,23.742958,32.76697,27.408072,-9.87291,-11.495928,1.0053902,-4.0300817,-4.7569566,17.415207,-14.645062,5.7542214,-0.37728122,5.7976665,13.9234915,-38.093838,31.41822,-47.75861,14.108633,-11.101787,-0.36516884,10.131361,-50.223972,-16.169155,55.751396,20.738857,49.386047,-0.97673565,-10.454304
38,1.701656699180603,4.066643714904785,77.4499740600586,-0.9319654112949829,-4.073844879428354,-126.81059544238673,-2.7330852,24.10447,33.39835,28.02754,-9.984716,-11.525637,0.595675,-3.9107308,-4.0383644,17.940857,-14.728255,5.723987,-0.47313166,5.992282,13.961485,-40.574905,32.26084,-47.589985,12.913073,-10.942665,-0.15565512,10.752017,-52.54915,-16.087458,54.8283,19.87583,48.4696,-1.4482968,-11.200895
39,1.7653021812438965,4.109737873077393,77.4295654296875,-0.8793524111437937,-4.147231636691796,-127.54845133913558,-2.5687122,24.4491,34.04644,28.653435,-10.077294,-11.56896,0.15913418,-3.80425,-3.2942696,18.494991,-14.822008,5.702473,-0.5600898,6.168162,13.992766,-43.039074,33.119,-47.38775,11.747764,-10.748436,0.09833362,11.407449,-54.883068,-16.00709,53.86098,19.07976,47.501045,-1.8824549,-11.947601
40,1.8322961330413818,4.1472039222717285,77.41048431396484,-0.8002971277606348,-4.207378936029374,-128.31439598543355,-2.3949559,24.77175,34.719658,29.281862,-10.147119,-11.631494,-0.3089573,-3.713933,-2.5186553,19.078632,-14.9279995,5.6981215,-0.6398323,6.3207135,14.014383,-45.473537,33.987408,-47.20496,10.615614,-10.585833,0.36596498,12.1195345,-57.179886,-15.92568,52.85446,18.337557,46.58585,-2.2652671,-12.626985
41,1.902391791343689,4.173705577850342,77.39387512207031,-0.6921401949425795,-4.249557990565684,-129.11073622172248,-2.2122355,25.066925,35.422634,29.906464,-10.190338,-11.714549,-0.813395,-3.6420696,-1.7088586,19.692408,-15.048141,5.7168875,-0.70539826,6.4476724,14.024477,-47.86672,34.858124,-47.01789,9.502429,-10.456976,0.6831921,12.912653,-59.441288,-15.839251,51.769077,17.646624,45.681816,-2.576196,-13.21053
42,1.9735734462738037,4.196089744567871,77.37617492675781,-0.5583794061531239,-4.27585502821952,-129.93445383332838,-2.0243652,25.340628,36.14884,30.539219,-10.211411,-11.814395,-1.3502606,-3.5845227,-0.8681972,20.33539,-15.180547,5.7538357,-0.76024765,6.552761,14.022207,-50.24551,35.726776,-46.815567,8.433441,-10.339536,1.0509467,13.769848,-61.68675,-15.747904,50.614292,17.019032,44.75461,-2.831619,-13.735307
43,2.0412769317626953,4.216408729553223,77.35552978515625,-0.403733536759164,-4.293200017316957,-130.78222611136417,-1.8240945,25.596754,36.893703,31.17875,-10.214934,-11.929535,-1.9063256,-3.5345345,-0.00017724936,20.998034,-15.320061,5.8009806,-0.8098648,6.6384673,14.014146,-52.609245,36.591988,-46.65287,7.4249334,-10.220283,1.3874494,14.652837,-63.91723,-15.6537285,49.46002,16.474043,43.93031,-3.0757525,-14.233562
44,2.1086952686309814,4.226884841918945,77.33598327636719,-0.23315821343641902,-4.308659593072219,-131.651019919811,-1.6056453,25.83983,37.652203,31.825735,-10.205294,-12.059057,-2.4687135,-3.4856682,0.8918625,21.671173,-15.46161,5.850306,-0.8623643,6.70812,14.00704,-54.951534,37.45396,-46.581226,6.488698,-10.083781,1.6110085,15.523938,-66.12093,-15.562109,48.379364,16.01574,43.329063,-3.3534625,-14.737524
45,2.175903797149658,4.22952127456665,77.31330108642578,-0.041790852477953506,-4.318360366766021,-132.54404709569403,-1.3698648,26.064735,38.429237,32.478325,-10.179237,-12.204743,-3.0467863,-3.4402921,1.8133612,22.365255,-15.606437,5.8952,-0.90535915,6.7574625,14.001589,-57.283005,38.311947,-46.60833,5.62646,-9.878074,1.6887193,16.38107,-68.28356,-15.4725275,47.3448,15.623549,43.000866,-3.6794696,-15.238353
46,2.2418463230133057,4.226714134216309,77.29071807861328,0.1707338307600429,-4.319239810226908,-133.4617007593297,-1.1201661,26.270218,39.223503,33.13775,-10.135357,-12.366214,-3.6416817,-3.3992016,2.7643034,23.078384,-15.754761,5.942174,-0.9354569,6.786371,13.996273,-59.627857,39.164837,-46.71949,4.8402953,-9.63887,1.6694883,17.24252,-70.42049,-15.384478,46.33101,15.302145,42.877197,-4.033325,-15.723376
47,2.3104426860809326,4.215600490570068,77.26504516601562,0.39371826812843913,-4.320105978163289,-134.3964890479831,-0.85026395,26.467735,40.0287,33.808052,-10.083893,-12.538436,-4.2293034,-3.353571,3.732489,23.787598,-15.904013,6.0028453,-0.98140466,6.8052425,13.996416,-61.91724,40.00992,-46.890934,4.0949273,-9.422714,1.5934736,18.103006,-72.53799,-15.308161,45.417213,15.060857,42.893173,-4.4064493,-16.220257
48,2.3741555213928223,4.197643756866455,77.23794555664062,0.6165672031300051,-4.329724807488498,-135.34058243905957,-0.5569416,26.666664,40.830376,34.49047,-10.029174,-12.71642,-4.779919,-3.2955372,4.7053347,24.457212,-16.044388,6.0879216,-1.0594797,6.8250895,14.009028,-64.15396,40.848133,-47.13249,3.3872576,-9.336172,1.4979874,18.953644,-74.65969,-15.257038,44.681263,14.922166,42.99803,-4.789211,-16.758486
49,2.4361178874969482,4.169490337371826,77.21109008789062,0.8444284247918693,-4.34827257512947,-136.29912538270875,-0.23340033,26.861538,41.636925,35.18109,-9.971954,-12.898136,-5.2950697,-3.2297316,5.6871834,25.091343,-16.178686,6.2053604,-1.157965,6.8406577,14.037188,-66.364494,41.679287,-47.446583,2.7154546,-9.40282,1.3721458,19.798462,-76.764915,-15.237378,44.124176,14.853521,43.225643,-5.177378,-17.373991
50,2.4987804889678955,4.131103515625,77.18260955810547,1.0805802101616133,-4.371148354004952,-137.2739547546992,0.11641773,27.048235,42.45076,35.878773,-9.908373,-13.08646,-5.7848563,-3.1586473,6.681773,25.701359,-16.309473,6.347929,-1.2651727,6.8484735,14.07947,-68.562096,42.502552,-47.83627,2.0839684,-9.578759,1.1996133,20.638535,-78.84599,-15.2498665,43.710857,14.83949,43.594685,-5.579285,-18.040695
51,2.5559263229370117,4.089473247528076,77.15269470214844,1.3105798722211375,-4.4014304069194905,-138.25281990086333,0.48115328,27.242834,43.25384,36.59565,-9.841968,-13.284841,-6.24094,-3.0721748,7.676171,26.280931,-16.436403,6.50327,-1.4145842,6.8669534,14.129734,-70.68724,43.320774,-48.287315,1.4891471,-9.852077,1.0067366,21.460976,-80.8491,-15.31003,43.468403,14.840505,43.989807,-6.002716,-18.695942
52,2.613344669342041,4.039766788482666,77.12181091308594,1.5204542659312488,-4.442178637329002,-139.22299207755447,0.8500579,27.461304,44.02884,37.34236,-9.775401,-13.496374,-6.6541114,-2.9604797,8.65714,26.820372,-16.558563,6.6588593,-1.6079102,6.906898,14.194595,-72.73843,44.13732,-48.820644,0.92838186,-10.236878,0.82136923,22.251596,-82.86607,-15.427964,43.42223,14.936273,44.369114,-6.451207,-19.278603
53,2.6735358238220215,3.9828531742095947,77.08695220947266,1.7034026686654784,-4.499380499934614,-140.18206136463346,1.2260859,27.712149,44.771263,38.121216,-9.711056,-13.731788,-7.0160346,-2.8182373,9.620005,27.314825,-16.66959,6.809745,-1.8541113,6.9753647,14.280004,-74.71033,44.952835,-49.429592,0.39731187,-10.759706,0.65594995,23.011969,-84.86634,-15.613369,43.6187,15.085958,44.725567,-6.9779687,-19.824741
