Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
10,0.45890864729881287,1.7158221006393433,77.39092254638672,0.16454438490156717,-1.0265129332487093,-91.11763635486511,1.7882222,4.705148,7.3084617,13.804589,-13.395351,-3.693124,6.0513062,-8.266046,-19.740387,9.163112,-14.304351,9.063822,-4.246828,-0.5349585,10.788239,-0.5193484,16.269386,-37.583458,48.211166,11.16559,3.0290797,-0.21429217,-5.5225444,-8.575579,28.088448,56.94648,-11.169164,-3.874131,-3.467896
11,0.5088992118835449,1.6817941665649414,77.38409423828125,0.1737878489733642,-1.0081583079868444,-91.03406195752153,1.6156522,4.6486254,7.2360563,14.135847,-13.566436,-3.5661018,6.0755124,-8.345946,-19.831625,9.177495,-14.324434,9.183321,-4.3534427,-0.5432495,10.773162,-0.4015379,16.329592,-37.622078,48.014385,11.184945,3.0150058,-0.28426415,-5.4909215,-8.625816,27.994278,56.895123,-11.076801,-3.8654954,-3.5163836
12,0.5660514831542969,1.6588280200958252,77.37413787841797,0.1934043078733742,-1.0008478358760589,-90.96083900518168,1.4875996,4.5705385,7.172816,14.40586,-13.718484,-3.4398506,6.071813,-8.457216,-19.907583,9.276631,-14.38199,9.307844,-4.4407845,-0.5640444,10.769582,-0.29596865,16.379866,-37.67614,47.836044,11.198795,3.0026653,-0.32966122,-5.4562063,-8.685962,27.889688,56.853386,-11.013756,-3.862953,-3.5445771
13,0.6251940727233887,1.6307568550109863,77.36323547363281,0.22410547902348354,-1.0083904854779286,-90.90626829635447,1.4089197,4.473529,7.1245847,14.616217,-13.854992,-3.3136837,6.0425034,-8.597548,-19.963398,9.458129,-14.476795,9.436668,-4.49493,-0.59713215,10.785498,-0.20610692,16.42002,-37.75387,47.677837,11.195897,2.989633,-0.3310426,-5.416299,-8.760388,27.773045,56.816456,-10.989975,-3.871006,-3.5436387
14,0.6951776146888733,1.608223795890808,77.34910583496094,0.2629967230530126,-1.0283158012744473,-90.86398017810212,1.3717415,4.358586,7.0868134,14.776075,-13.97638,-3.1853917,5.995201,-8.763114,-20.003773,9.704221,-14.599742,9.571371,-4.522528,-0.63801354,10.816298,-0.13149023,16.449818,-37.856125,47.53809,11.187156,2.9770167,-0.30728218,-5.364445,-8.852664,27.643938,56.773598,-10.987888,-3.885349,-3.5237525
15,0.7695553302764893,1.5779839754104614,77.33424377441406,0.3139214593036422,-1.0535942358204566,-90.82000046342272,1.366108,4.2207355,7.0487833,14.88513,-14.080683,-3.0580187,5.9191217,-8.962352,-20.035852,10.034252,-14.759123,9.71301,-4.542831,-0.6888097,10.84884,-0.06861827,16.468,-37.971786,47.41545,11.188845,2.9695852,-0.28763297,-5.3020725,-8.9575405,27.499794,56.732258,-10.997372,-3.8987901,-3.4951496
16,0.8573177456855774,1.544044852256775,77.31997680664062,0.37851398871275593,-1.0774702043532898,-90.76071150009356,1.3849255,4.0534005,7.000435,14.937599,-14.162537,-2.9345553,5.8060474,-9.203771,-20.066675,10.461591,-14.959877,9.862931,-4.5727406,-0.7522208,10.871135,-0.012915732,16.476807,-38.091507,47.303944,11.216332,2.972129,-0.30177298,-5.2278724,-9.071974,27.33574,56.69522,-11.007406,-3.9041862,-3.4670532
17,0.9507286548614502,1.5060796737670898,77.3023910522461,0.45566480377042407,-1.0965658880513496,-90.6815693384958,1.431855,3.8545308,6.939746,14.9190445,-14.217806,-2.8165855,5.658061,-9.487262,-20.095232,10.979431,-15.202226,10.023935,-4.617461,-0.82887757,10.875401,0.038448792,16.478622,-38.221027,47.19944,11.278064,2.9939466,-0.37062442,-5.1413918,-9.194117,27.158987,56.668823,-11.017548,-3.8977847,-3.4386966
18,1.04916512966156,1.4601441621780396,77.2840347290039,0.5486215455322468,-1.1151226684086735,-90.59043288341857,1.5094565,3.626514,6.8720565,14.835938,-14.249998,-2.7023454,5.478748,-9.809735,-20.118261,11.582153,-15.483196,10.194792,-4.6678567,-0.91915965,10.869358,0.084706135,16.474384,-38.36186,47.102818,11.364345,3.0297494,-0.47451067,-5.04416,-9.323028,26.969227,56.650864,-11.033154,-3.8842075,-3.4063785
19,1.1521968841552734,1.4178451299667358,77.26044464111328,0.6565710761863651,-1.1370736563664734,-90.49187764615066,1.6123005,3.3698075,6.79827,14.707951,-14.262068,-2.5895283,5.2590027,-10.176904,-20.138168,12.292842,-15.80408,10.370755,-4.7206006,-1.0265604,10.863431,0.12367052,16.464256,-38.498615,47.017506,11.462693,3.0627644,-0.58147746,-4.9409165,-9.457792,26.751318,56.635643,-11.052796,-3.8685834,-3.3757398
20,1.2655144929885864,1.3717316389083862,77.23538970947266,0.7823649275224895,-1.1662627743939544,-90.39071985359725,1.7312901,3.0842605,6.7193255,14.562061,-14.261376,-2.4755788,4.997944,-10.592279,-20.15853,13.116211,-16.163322,10.547487,-4.772213,-1.1548728,10.86798,0.15309092,16.44793,-38.615936,46.947212,11.560394,3.0761437,-0.65951896,-4.8362136,-9.596867,26.49045,56.6171,-11.074426,-3.8561914,-3.3523428
21,1.3826463222503662,1.3166399002075195,77.2081527709961,0.932254364725248,-1.195809528550004,-90.28937251650261,1.8652402,2.7623606,6.635872,14.387676,-14.240372,-2.3629663,4.6922626,-11.062226,-20.189365,14.043502,-16.575039,10.722494,-4.822564,-1.3094479,10.874092,0.17922541,16.424353,-38.707355,46.89262,11.662495,3.0588868,-0.69200754,-4.726398,-9.737138,26.184956,56.593662,-11.09094,-3.8358614,-3.339286
22,1.5007013082504272,1.2670751810073853,77.17841339111328,1.104270529341824,-1.2260281097939627,-90.18509807373678,2.020176,2.4052715,6.5471816,14.173714,-14.196988,-2.2519057,4.3474,-11.58295,-20.224714,15.066441,-17.031773,10.898716,-4.873558,-1.4886009,10.878767,0.20121795,16.393427,-38.78124,46.853207,11.773522,3.0222583,-0.6985587,-4.613013,-9.877736,25.84246,56.572308,-11.106047,-3.8091285,-3.3334875
23,1.6290853023529053,1.2174322605133057,77.14579772949219,1.2900117076054622,-1.2720231703433655,-90.07513897754848,2.197754,2.025812,6.452112,13.945598,-14.146286,-2.1361926,3.959055,-12.148991,-20.241112,16.225277,-17.50635,11.079831,-4.9242,-1.6858392,10.901841,0.20449223,16.356737,-38.845642,46.83046,11.878339,2.9829192,-0.70159155,-4.5058,-10.021838,25.460758,56.556625,-11.134332,-3.799879,-3.3311577
24,1.7643887996673584,1.1812776327133179,77.10657501220703,1.4818771362349266,-1.3487173115711906,-89.95694706733049,2.4069471,1.6348195,6.3501763,13.712902,-14.095028,-2.0093565,3.5316827,-12.751852,-20.216297,17.539955,-17.965364,11.269702,-4.972318,-1.8944243,10.964194,0.17589018,16.316814,-38.908657,46.82243,11.962297,2.9575424,-0.7240252,-4.408946,-10.173717,25.035711,56.542847,-11.19155,-3.831794,-3.3275936
25,1.9006706476211548,1.1492918729782104,77.06523895263672,1.6855143370153272,-1.4609045364914959,-89.83279365469689,2.653159,1.2236502,6.2433906,13.47187,-14.04191,-1.8687655,3.0678854,-13.40062,-20.145346,19.016655,-18.429317,11.473396,-5.013804,-2.1206632,11.073406,0.11821883,16.273869,-38.963184,46.821774,12.035028,2.95304,-0.77147746,-4.318355,-10.335445,24.556196,56.522774,-11.291962,-3.8914793,-3.3015027
26,2.0385053157806396,1.117203950881958,77.02159118652344,1.9025659977226237,-1.6002061978307582,-89.70330872363058,2.9304142,0.78947496,6.130567,13.220218,-13.984893,-1.7179607,2.5695353,-14.094403,-20.038506,20.630861,-18.900763,11.687505,-5.0496626,-2.3660138,11.21828,0.036885016,16.22788,-39.009003,46.829327,12.099262,2.9596949,-0.83217585,-4.2308774,-10.507471,24.027208,56.496426,-11.422963,-3.972734,-3.2613685
27,2.1875,1.0835809707641602,76.978515625,2.120344279207525,-1.7620212033390756,-89.56360819359985,3.2334466,0.35095358,6.0068007,12.960995,-13.92427,-1.5595948,2.0302522,-14.812697,-19.893763,22.378292,-19.321575,11.903811,-5.0855317,-2.6173198,11.391208,-0.0769893,16.182255,-39.06374,46.85442,12.130688,2.9693294,-0.902923,-4.151924,-10.692525,23.468555,56.471817,-11.560348,-4.1105742,-3.2472332
28,2.332108736038208,1.049591064453125,76.93729400634766,2.3253642857750934,-1.9418360404852442,-89.40873961890038,3.549804,-0.072916985,5.8675976,12.712719,-13.869217,-1.3963039,1.4400507,-15.535973,-19.708069,24.262552,-19.637491,12.114042,-5.1269083,-2.861612,11.585653,-0.23018208,16.142422,-39.14495,46.902374,12.104855,2.9741116,-0.98066366,-4.0859075,-10.894722,22.90077,56.455235,-11.678505,-4.3396516,-3.299088
29,2.4732978343963623,1.023202896118164,76.8989028930664,2.5147377839611895,-2.1442785170347234,-89.23589608240059,3.8822289,-0.48279095,5.7103505,12.476405,-13.821957,-1.2169242,0.7956887,-16.266788,-19.480555,26.306547,-19.849133,12.324,-5.176229,-3.096129,11.809267,-0.42790905,16.112818,-39.26313,46.96684,11.981565,2.9696245,-1.0742428,-4.0294833,-11.118884,22.336393,56.4487,-11.770955,-4.6943727,-3.443394
30,2.6178946495056152,0.9878199696540833,76.8630599975586,2.6948364003652507,-2.369931521851621,-89.04818067207613,4.23383,-0.8861247,5.537395,12.247408,-13.779885,-1.024455,0.10751723,-17.00811,-19.211987,28.488024,-19.976665,12.536636,-5.230181,-3.3272445,12.064503,-0.66107625,16.094555,-39.40652,47.03835,11.784335,2.9611664,-1.1828008,-3.977692,-11.366063,21.762466,56.44234,-11.851253,-5.147624,-3.6529288
31,2.7664124965667725,0.9522931575775146,76.82525634765625,2.867469816682607,-2.6080293181125995,-88.84959688173899,4.60003,-1.2764671,5.353379,12.018834,-13.735454,-0.8409418,-0.62234,-17.745083,-18.89906,30.76152,-19.996693,12.739003,-5.2859898,-3.5576982,12.335921,-0.91758686,16.088383,-39.560547,47.12103,11.583141,2.9557934,-1.2888418,-3.9348078,-11.634286,21.161709,56.42749,-11.925365,-5.6418595,-3.8871942
32,2.9085872173309326,0.9202056527137756,76.79277038574219,3.032846750132826,-2.847336620215174,-88.64406138646181,4.973949,-1.6474327,5.1620226,11.78477,-13.680319,-0.68930495,-1.3878335,-18.461325,-18.540253,33.073647,-19.88655,12.916652,-5.341148,-3.790205,12.607397,-1.185059,16.094896,-39.710526,47.22049,11.448187,2.959785,-1.3746475,-3.9082515,-11.920036,20.517694,56.399773,-11.9974575,-6.119901,-4.106115
33,3.0379066467285156,0.8939234614372253,76.75670623779297,3.1932462310888456,-3.086565953365125,-88.43548789724294,5.3582287,-2.0057266,4.966419,11.531818,-13.60208,-0.5766545,-2.2118568,-19.162304,-18.10158,35.46008,-19.613234,13.087277,-5.3922296,-4.030031,12.879324,-1.464699,16.113823,-39.856808,47.343163,11.404931,2.973451,-1.4259318,-3.90067,-12.2195015,19.821468,56.36711,-12.0767565,-6.5993443,-4.312943
34,3.1674039363861084,0.85833340883255,76.71964263916016,3.3488338776470985,-3.3309630230027767,-88.22065991212675,5.7520514,-2.3519151,4.763752,11.268746,-13.508775,-0.48979118,-3.0915422,-19.850527,-17.592937,37.933132,-19.198717,13.249698,-5.44152,-4.2740564,13.158088,-1.7613785,16.145267,-40.00595,47.485237,11.413863,2.9937177,-1.4553055,-3.9098463,-12.531151,19.083239,56.33291,-12.158545,-7.09985,-4.5248284
35,3.2853219509124756,0.81488436460495,76.68805694580078,3.4877748754870845,-3.5799498463242103,-87.99223570716296,6.149989,-2.6732311,4.5504093,11.01015,-13.415231,-0.41969422,-3.9839654,-20.5127,-17.07954,40.41245,-18.703947,13.358543,-5.4959993,-4.5142984,13.436442,-2.0683124,16.191002,-40.153538,47.636402,11.446295,3.0216236,-1.4853836,-3.9353452,-12.855833,18.314838,56.284786,-12.226904,-7.5673256,-4.7224236
36,3.401775598526001,0.7651323080062866,76.65837097167969,3.6043920033435444,-3.8329620873755093,-87.74317968475265,6.546791,-2.9566438,4.322949,10.771513,-13.336872,-0.35744318,-4.8453,-21.139221,-16.628593,42.82021,-18.190699,13.366577,-5.563185,-4.7437124,13.707271,-2.378728,16.25448,-40.294422,47.786003,11.473102,3.0582545,-1.5389194,-3.9783695,-13.1972,17.529993,56.211018,-12.263646,-7.9476333,-4.885991
37,3.508096218109131,0.7157691121101379,76.62614440917969,3.7038997800138316,-4.100255135527789,-87.4818710372211,6.9625707,-3.206765,4.0971293,10.542284,-13.27362,-0.3018191,-5.68239,-21.741264,-16.223703,45.187893,-17.620602,13.285369,-5.6383824,-4.9681654,13.981623,-2.6893744,16.33876,-40.419952,47.92607,11.482472,3.1077273,-1.6310847,-4.0383153,-13.554981,16.724709,56.096928,-12.264944,-8.217622,-5.0048923
38,3.6039934158325195,0.6630328297615051,76.60297393798828,3.787186216043768,-4.378568019654626,-87.2083789657651,7.3924217,-3.430102,3.8699179,10.319044,-13.21837,-0.2560258,-6.5130014,-22.328283,-15.841863,47.546276,-16.98187,13.126044,-5.7211633,-5.190189,14.2591095,-3.001516,16.44532,-40.534107,48.059338,11.491162,3.1682513,-1.7473007,-4.115787,-13.929032,15.895627,55.952713,-12.238899,-8.409299,-5.090533
