Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
37,1.4775571823120117,3.5272579193115234,77.58621215820312,0.7189190448789434,0.8934285154045104,-86.00284160654047,1.5069027,4.948395,24.404375,11.005389,-14.134686,-4.623743,-3.3702035,-13.986849,-22.97549,23.988094,-14.673002,11.239885,-0.9764707,-3.0781364,4.862458,7.601223,34.119247,-2.6402605,67.93405,-3.3698819,0.97642446,-11.501225,-1.2108527,-27.510336,27.53366,68.4994,15.466662,8.9933405,13.62227
38,1.4908788204193115,3.5630006790161133,77.57360076904297,0.7528844314580456,0.9095203339329291,-86.04020321302626,1.4228156,4.921944,24.477692,11.110341,-14.1868515,-4.5981126,-3.850238,-14.082466,-22.222925,24.706808,-14.734012,11.598785,-0.9338164,-3.1630633,4.913591,7.7337775,35.19843,-2.0958474,67.92883,-3.2033658,1.0611738,-11.753002,-1.1744697,-28.576101,27.474876,68.718254,15.136627,8.966378,13.998205
39,1.5020925998687744,3.599012613296509,77.55693054199219,0.7963388315300167,0.9142979219632887,-86.06696921176258,1.356741,4.883381,24.541384,11.20581,-14.237064,-4.5742955,-4.303307,-14.172301,-21.409166,25.399475,-14.792415,11.984358,-0.88892066,-3.2520423,4.9687266,7.870096,36.315193,-1.540182,67.918076,-3.0330381,1.1480571,-12.01658,-1.1070513,-29.68768,27.373417,68.93282,14.8708,8.950561,14.343409
40,1.5110225677490234,3.6295082569122314,77.53919219970703,0.8504731865377999,0.9111142643484536,-86.072444350239,1.3072517,4.828636,24.573788,11.283998,-14.278152,-4.555504,-4.7057357,-14.275547,-20.591427,26.046705,-14.844685,12.382406,-0.8486769,-3.3465638,5.019322,8.005702,37.46818,-0.9691404,67.91469,-2.8589208,1.2105103,-12.262857,-0.99986225,-30.84281,27.251144,69.14119,14.705485,8.932541,14.655334
41,1.5159655809402466,3.6507434844970703,77.51837158203125,0.9238747237262807,0.8966695617443561,-86.05634709238683,1.2851747,4.744189,24.569475,11.329604,-14.303318,-4.5416694,-5.067503,-14.3557,-19.647522,26.632135,-14.866145,12.843337,-0.81505775,-3.455383,5.066827,8.1517515,38.659748,-0.3859858,67.915276,-2.687823,1.2396326,-12.488014,-0.85495317,-32.04058,27.12252,69.357956,14.703809,8.914639,14.925959
42,1.5150113105773926,3.6582894325256348,77.49916076660156,1.0130329905326871,0.8706208222317475,-86.02389582697661,1.2873626,4.6362815,24.53978,11.351224,-14.318225,-4.5313044,-5.395299,-14.414958,-18.593449,27.172583,-14.870366,13.358371,-0.7868998,-3.5749974,5.114221,8.309128,39.89048,0.20888124,67.916504,-2.521116,1.2503482,-12.705786,-0.67855513,-33.27989,26.974703,69.585106,14.829324,8.902377,15.159298
43,1.5149531364440918,3.664414882659912,77.47762298583984,1.1015715968667703,0.8405820534525263,-85.97136781490758,1.2933134,4.528784,24.489271,11.372047,-14.331046,-4.5256777,-5.6551185,-14.534717,-17.6933,27.679886,-14.900614,13.819908,-0.7634416,-3.6896613,5.1536884,8.461698,41.15332,0.8305773,67.92816,-2.3408344,1.2515928,-12.913578,-0.46053392,-34.557693,26.784552,69.79068,14.969649,8.8942585,15.367759
44,1.513889193534851,3.6753880977630615,77.45830535888672,1.1739708343238437,0.8141399131688946,-85.89520965340283,1.2830828,4.444515,24.422667,11.415173,-14.350881,-4.5256124,-5.818144,-14.803947,-17.208057,28.167202,-14.994846,14.116525,-0.74761057,-3.782063,5.177996,8.588289,42.439857,1.4860712,67.96602,-2.1367197,1.252117,-13.10604,-0.19653018,-35.871098,26.534668,69.9469,15.014398,8.887864,15.56277
45,1.5078387260437012,3.677164077758789,77.44007110595703,1.2266779744544976,0.7922414917223747,-85.79105381420383,1.2549522,4.3862305,24.34127,11.47944,-14.3753805,-4.532421,-5.868537,-15.266442,-17.240894,28.646185,-15.1629715,14.21295,-0.7417184,-3.847666,5.1825504,8.682229,43.744583,2.1945035,68.0459,-1.8860117,1.252026,-13.28242,0.12147018,-37.21975,26.208654,70.04701,14.915437,8.885254,15.737585
46,1.4988775253295898,3.6712725162506104,77.42462158203125,1.2688635700577036,0.7710679477689204,-85.66186025016198,1.219391,4.341202,24.24295,11.553453,-14.400939,-4.545117,-5.824218,-15.8775835,-17.639624,29.10659,-15.381411,14.166851,-0.7455459,-3.8937886,5.1721706,8.757212,45.068417,2.9461632,68.15727,-1.6008037,1.2471099,-13.44257,0.48994347,-38.604786,25.821102,70.109436,14.742066,8.886219,15.888715
