Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
113,3.642259120941162,-47.821929931640625,68.22503662109375,8.934162501255951,0.4852531004230531,-34.43329131355172,14.248013,20.933916,2.4465375,25.201584,-10.436165,-15.000033,-33.73184,-61.30216,-60.30479,54.584152,-4.146148,-15.000033,21.826237,0.59427,18.88229,47.523964,1.7392943,32.893852,71.41131,-16.828598,6.9041533,-10.845102,-94.67322,-49.87357,80.73136,72.79786,5.7414236,-3.6532416,8.125987
114,3.824025869369507,-49.06198501586914,68.29084014892578,9.240899574740396,0.5808350688102533,-35.43987071664682,14.884301,21.379557,3.7468913,25.989403,-8.057221,-15.000033,-34.243023,-60.667828,-59.28435,55.931,-6.4926586,-15.000033,22.115223,0.88041174,18.447693,47.66553,1.5831673,33.30042,71.96673,-17.137117,7.1067853,-10.64879,-94.20675,-51.071526,79.85315,75.04908,5.7532725,-3.0369835,8.246745
115,3.9883687496185303,-50.292015075683594,68.3755111694336,9.47217626809652,0.7188758081458901,-36.67493527227369,15.376886,21.880642,5.1480155,27.21903,-5.6314692,-15.000033,-34.980927,-59.678856,-57.844753,57.069237,-8.561536,-15.000033,22.495144,1.2148052,17.987356,47.757114,1.4438608,33.826332,72.54403,-17.55361,7.2826967,-10.398192,-93.76114,-52.29772,79.02808,76.970955,5.5213614,-2.327273,8.434385
116,4.144297122955322,-51.522125244140625,68.4725112915039,9.633803922506512,0.8351135963797022,-38.07885446705873,15.695787,22.36042,6.3434105,28.8884,-3.098119,-15.000033,-35.648514,-58.48754,-56.415997,58.112873,-10.459828,-15.000033,22.842585,1.5607454,17.57895,47.788258,1.3039913,34.588245,73.14785,-17.924067,7.495164,-10.254077,-93.34435,-53.5497,78.45632,78.43931,5.522413,-1.6094996,8.679792
117,4.288506507873535,-52.738033294677734,68.58246612548828,9.722844085005583,0.9321061775898327,-39.70766294427502,15.862953,23.045279,7.8158917,31.087286,-0.27689683,-15.000033,-36.272545,-57.057533,-54.979084,59.05985,-12.121481,-15.000033,23.20937,1.943542,17.223665,47.72529,1.139764,35.70409,73.84622,-18.241577,7.715353,-10.226628,-92.99339,-54.81679,78.07203,79.4073,5.754717,-0.75821847,9.055411
118,4.418079853057861,-53.94571304321289,68.7042465209961,9.718747764448832,1.0372810351625823,-41.576659237974866,15.935257,23.934723,9.513605,33.731884,2.7687817,-15.000033,-36.9028,-55.309944,-53.41891,59.86409,-13.522889,-15.000033,23.61957,2.376688,16.883224,47.615475,0.93690467,37.10327,74.56763,-18.571888,7.9342027,-10.233887,-92.7535,-56.098587,78.02027,79.94672,6.184989,0.22326131,9.540082
119,4.5493927001953125,-55.14033508300781,68.84758758544922,9.646684482942419,1.1268967669350352,-43.5465069452913,15.855996,24.498903,10.345818,36.532322,5.7815933,-15.000033,-37.39617,-53.392,-51.899544,60.55768,-14.803729,-15.000033,23.92678,2.8223438,16.600887,47.51635,0.71790415,38.55549,75.17672,-18.878048,8.216283,-10.305335,-92.52757,-57.378662,78.027725,80.168396,6.4826007,1.0515356,9.980823
120,4.682359218597412,-56.33176040649414,69.01060485839844,9.582782771699927,1.1866305965376964,-45.45826168105043,15.497213,24.078226,9.283438,39.189255,8.564757,-15.000033,-37.70201,-51.511166,-50.500553,61.16983,-16.096268,-15.000033,23.955303,3.15351,16.419088,47.480267,0.51984495,39.871845,75.54921,-19.122875,8.630092,-10.479019,-92.26051,-58.660748,78.2697,80.15189,6.7842345,1.4410927,10.224768
121,4.828448295593262,-57.51118087768555,69.1850357055664,9.613291204434233,1.185139258583757,-47.296797329249614,14.803116,21.99989,5.4914274,41.699165,11.272621,-15.000033,-37.871326,-49.75793,-49.116272,61.69474,-17.422928,-15.000033,23.656746,3.2871895,16.40873,47.480457,0.37088156,41.00836,75.69466,-19.336067,9.271952,-10.825328,-91.94389,-59.94563,78.808205,79.835526,7.037004,1.2442433,10.279168
122,4.981523036956787,-58.67559814453125,69.34420013427734,9.761154886644434,1.12679246174539,-49.143876203237106,14.107413,18.48397,0.014748096,44.188126,13.976412,-15.000033,-37.99909,-48.091583,-47.615562,62.136036,-18.70645,-15.000033,23.13744,3.2296522,16.563313,47.47055,0.2830525,42.064816,75.704666,-19.525352,10.08013,-11.311914,-91.62463,-61.232983,79.64019,79.21265,7.278284,0.63444495,10.214398
123,5.126791477203369,-59.82233810424805,69.49112701416016,9.972757486495924,1.0501787189878733,-50.987533245299225,13.726731,14.365448,-5.436877,46.602848,16.293362,-15.000033,-38.094444,-46.488586,-46.053757,62.53473,-19.93135,-15.000033,22.479332,3.059796,16.800465,47.45387,0.278848,43.019436,75.59831,-19.627815,10.88826,-11.823497,-91.26098,-62.513855,80.44011,78.47527,7.3978243,-0.19297421,9.977495
124,5.262948036193848,-60.9538688659668,69.63233947753906,10.13825421134334,1.016650118791171,-52.78238884657931,13.555659,10.68616,-9.474698,48.915176,17.869663,-15.000033,-38.12808,-44.888416,-44.58301,62.90911,-21.07878,-15.000033,21.738209,2.8968468,16.993984,47.433586,0.38613874,43.85208,75.40381,-19.586275,11.527211,-12.246963,-90.77954,-63.779804,80.8132,77.81621,7.2388067,-1.0405163,9.508475
125,5.388637542724609,-62.06206130981445,69.77709197998047,10.258173062206914,1.0562340002856694,-54.49112109880463,13.414724,7.458397,-12.186433,51.058445,18.64097,-15.000033,-38.143024,-43.32376,-43.214886,63.268143,-22.133837,-15.000033,20.867638,2.7205966,17.10919,47.41751,0.6266037,44.488327,75.14163,-19.245928,12.021977,-12.66004,-90.126656,-65.03353,80.641594,77.23656,6.646134,-2.0182467,8.693826
126,5.528209686279297,-63.17892837524414,69.91867065429688,10.326287301176793,1.126671400168953,-56.15185382374372,13.266295,4.3611975,-14.275209,53.134712,18.722113,-15.000033,-38.087845,-41.75478,-41.937706,63.588715,-23.118856,-15.000033,19.87108,2.5252786,17.189238,47.391136,1.0099784,44.970394,74.8224,-18.681774,12.435249,-13.097153,-89.29543,-66.285934,80.07947,76.64664,5.7098813,-3.165717,7.578172
127,5.6465582847595215,-64.30770111083984,70.05680847167969,10.254093396147251,1.2234706282602776,-57.76123620725265,12.864162,1.9010161,-15.523264,55.339363,18.210014,-15.000033,-37.858246,-40.07795,-40.87484,63.81588,-24.053526,-15.000033,18.814348,2.4123561,17.198208,47.323708,1.543807,45.460766,74.46275,-18.18809,12.658351,-13.37264,-88.283035,-67.54284,79.170135,76.09142,4.686286,-4.1760783,6.3479095
128,5.720939636230469,-65.44467163085938,70.19835662841797,9.985106223971094,1.353088643848108,-59.29887743484927,11.948773,0.5520502,-15.741037,57.821617,17.276157,-15.000033,-37.396927,-38.22243,-40.11357,63.883377,-24.941032,-15.000033,17.749002,2.4522662,17.107265,47.18442,2.233193,46.127865,74.07358,-18.059317,12.588306,-13.295721,-87.06412,-68.80651,77.929474,75.61682,3.8487093,-4.761728,5.2065096
129,5.7472405433654785,-66.59193420410156,70.3562240600586,9.459672709204368,1.540535376057078,-60.73731738812113,10.316687,0.7992806,-14.624641,60.71942,15.904467,-15.000033,-36.683796,-36.11454,-39.73831,63.715607,-25.757555,-15.000033,16.662783,2.7091663,16.882236,46.969715,3.0855947,47.010223,73.657974,-18.372013,12.175885,-12.775368,-85.596886,-70.0741,76.27601,75.21205,3.1715739,-4.803474,4.1258335
130,5.720931053161621,-67.73979187011719,70.51380157470703,8.679691192656556,1.7683880752062044,-62.116249997138226,8.207242,2.4125388,-12.557625,63.901756,13.953679,-15.000033,-35.76776,-33.72889,-39.669914,63.303623,-26.479725,-15.000033,15.557498,3.1892853,16.560371,46.699894,4.10445,48.01921,73.220184,-18.959251,11.477652,-11.932478,-83.84692,-71.34427,74.17921,74.85082,2.5632646,-4.472795,3.0413957
131,5.670056343078613,-68.8885269165039,70.66850280761719,7.706917700310368,1.9797217184556828,-63.51228018253598,6.02003,4.7407746,-10.318589,67.09591,11.449246,-15.000033,-34.715454,-31.094172,-39.723286,62.68856,-27.108934,-15.000033,14.500749,3.851761,16.228472,46.38158,5.2838073,49.12717,72.769196,-19.749235,10.547864,-10.895046,-81.81834,-72.62125,71.74687,74.55733,2.2060926,-3.939068,2.110338
132,5.602698802947998,-70.04009246826172,70.81765747070312,6.669560225421427,2.1393061868476115,-64.95308688612374,3.9893014,6.9885607,-8.5493765,70.03344,8.56954,-15.000033,-33.631138,-28.349524,-39.696205,61.955303,-27.65506,-15.000033,13.516898,4.5838404,15.959985,46.01689,6.613503,50.304413,72.3095,-20.675014,9.443717,-9.786541,-79.53356,-73.909485,69.102165,74.357346,2.277724,-3.377889,1.4830842
133,5.521703720092773,-71.20046997070312,70.95709991455078,5.569332716329934,2.2528414777286,-66.40270258414603,2.0476105,9.11324,-7.2589583,72.70602,5.160862,-15.000033,-32.508186,-25.49677,-39.60368,61.07936,-28.116308,-15.000033,12.587905,5.388594,15.751766,45.589134,8.089088,51.587452,71.817894,-21.770851,8.02531,-8.4050665,-76.9706,-75.21043,66.279655,74.283005,2.907427,-2.7805464,1.2324255
134,5.465052604675293,-72.33306884765625,71.0973892211914,4.815475849728885,2.3136356967539546,-67.83479576750214,0.041620187,11.934943,-4.766484,75.101494,1.2789284,-12.25708,-31.593557,-23.041525,-39.067097,60.340157,-28.545778,-15.000033,11.674934,5.8993907,15.691228,45.099594,9.712932,52.968697,71.296364,-23.022743,6.2981424,-6.7809067,-74.10215,-76.51097,63.187565,74.31189,3.980109,-2.0749695,1.2648672
135,5.440323829650879,-73.452880859375,71.23834991455078,4.490658641085203,2.341318266861644,-69.25658477126703,-1.8624058,14.740104,-1.6143261,77.20842,-2.770813,-7.6964064,-30.926203,-21.125443,-38.062435,59.874966,-28.989296,-15.000033,10.759966,6.032153,15.760392,44.57384,11.484925,54.346554,70.8127,-24.326591,4.540848,-5.373202,-70.94103,-77.78638,59.75599,74.393196,5.2955422,-1.3403301,1.4779751
136,5.42146110534668,-74.56330871582031,71.37024688720703,4.218873532309808,2.3524443911914084,-70.726763789709,-3.6253443,16.841724,0.8878899,79.09321,-6.5176473,-3.931548,-30.282793,-19.298218,-36.951405,59.464832,-29.393932,-15.000033,9.876576,6.142937,15.860204,44.04711,13.398683,55.60783,70.41629,-25.625872,3.0702472,-4.6162477,-67.54076,-79.00223,55.958473,74.49122,6.6558957,-0.6579881,1.7796766
137,5.411412715911865,-75.66541290283203,71.49191284179688,3.9797184277580775,2.3564415610807905,-72.2217090574227,-5.3834863,18.281717,2.7998064,80.75501,-9.728955,-0.8337522,-29.657309,-17.536835,-35.769485,59.099438,-29.762941,-15.000033,8.99416,6.2551312,15.984971,43.559975,15.455341,56.697453,70.102585,-27.031342,1.9501898,-4.6041503,-63.92643,-80.11234,51.79723,74.70424,8.043371,-0.00017224038,2.2861996
138,5.393701076507568,-76.76294708251953,71.60379028320312,3.786549557086791,2.3385653551301706,-73.70333053179677,-7.1835093,19.231403,4.313526,82.1987,-12.607109,1.8882637,-29.00752,-15.891333,-34.525505,58.78541,-30.113453,-14.732825,8.081102,6.359656,16.138182,43.085052,17.656366,57.681717,69.85993,-28.56789,1.0496677,-5.1004744,-60.14083,-81.07305,47.342686,75.07347,9.537436,0.67419016,2.9975886
139,5.385684013366699,-77.86114501953125,71.71145629882812,3.6542783193191757,2.283903854193936,-75.2109976985561,-8.99093,19.69736,5.469706,83.38799,-15.142366,4.127892,-28.327324,-14.386598,-33.212055,58.551884,-30.452448,-14.267004,7.158289,6.442571,16.306442,42.56274,19.992779,58.62385,69.72192,-30.07637,0.40004364,-6.0251827,-56.302765,-81.8484,42.70487,75.48323,11.098634,1.2908645,3.6541152
140,5.38247537612915,-78.95819854736328,71.81237030029297,3.546441970197189,2.21429903305673,-76.83964328044054,-10.791539,19.757652,6.308888,84.31188,-17.325357,5.7324286,-27.648653,-12.928239,-31.824455,58.36826,-30.749985,-13.847684,6.306059,6.52669,16.437672,41.94916,22.44777,59.588932,69.70691,-31.386238,0.024378821,-7.293185,-52.549286,-82.41839,38.01553,75.809235,12.697669,1.7599599,3.996481
141,5.387398719787598,-80.04713439941406,71.90657043457031,3.4546117480048437,2.1267843810065976,-78.5997861291933,-12.6131935,19.328661,6.7713103,84.93194,-19.038977,6.539978,-26.96007,-11.492841,-30.381506,58.232113,-31.003128,-13.489441,5.5171137,6.631803,16.516464,41.241962,25.011301,60.680183,69.83302,-32.40745,0.064473495,-9.052492,-49.130253,-82.76274,33.313175,76.13369,14.424708,2.0975797,3.924759
142,5.395020008087158,-81.13050079345703,71.99970245361328,3.3726553737085236,2.0234666263097307,-80.46651883491087,-14.48763,18.496296,6.922901,85.27296,-20.280016,6.7192903,-26.256182,-10.07054,-28.892357,58.131287,-31.213629,-13.176169,4.769817,6.739923,16.555128,40.51207,27.676107,61.846752,70.04401,-33.228077,0.4729949,-11.273448,-46.083286,-82.87605,28.688732,76.510086,16.25943,2.3131733,3.5682979
143,5.422059535980225,-82.2232437133789,72.08773040771484,3.305477213106484,1.9059896496050128,-82.44381271676713,-16.36998,17.52525,6.960845,85.39953,-21.21872,6.6095524,-25.543602,-8.68071,-27.325813,58.066483,-31.382105,-12.885763,4.07749,6.796755,16.574144,39.812828,30.424522,62.916817,70.25347,-33.94822,0.9754089,-13.6102495,-43.193825,-82.79443,24.34431,76.740204,18.025488,2.3014188,3.0335991
144,5.451526641845703,-83.31288146972656,72.16963958740234,3.2601875617647096,1.777360982397527,-84.53572413899886,-18.218103,16.663364,7.0622697,85.37976,-22.024439,6.537412,-24.829033,-7.345633,-25.650782,58.041775,-31.511974,-12.595319,3.4500403,6.7671795,16.593891,39.167633,33.23153,63.702034,70.39116,-34.697243,1.2968444,-15.724677,-40.21174,-82.576004,20.47068,76.61035,19.55741,1.9731209,2.456061
145,5.481553554534912,-84.4062271118164,72.25355529785156,3.2398821789692267,1.6334620016642316,-86.75887523947638,-20.038868,15.89019,7.222305,85.21259,-22.700863,6.4902635,-24.104359,-6.0564804,-23.866516,58.075806,-31.602648,-12.310589,2.8949978,6.6559386,16.62726,38.57085,36.078415,64.13134,70.43208,-35.49482,1.3604829,-17.610289,-37.016697,-82.26899,17.146772,76.026276,20.857065,1.234377,1.8069053
146,5.532426834106445,-85.5020751953125,72.3392105102539,3.240691760239168,1.4756750600749475,-89.10790018220705,-21.848234,15.108749,7.3609858,84.86635,-23.171923,6.327549,-23.359257,-4.7969446,-21.991772,58.15822,-31.653175,-12.036209,2.4057446,6.505773,16.666058,37.974953,38.9572,64.28933,70.4108,-36.2858,1.3110572,-19.425167,-33.78843,-81.89717,14.316812,75.0867,22.007019,0.16073366,1.0747125
147,5.586893081665039,-86.60358428955078,72.43183898925781,3.261033984538623,1.3166116102487173,-91.55373181662172,-23.615406,14.441843,7.535344,84.36218,-23.494621,6.1826873,-22.59872,-3.5835857,-20.024393,58.254707,-31.67167,-11.747659,1.9705906,6.336221,16.698936,37.32343,41.856987,64.21702,70.34633,-37.103535,1.2083882,-21.081686,-30.674597,-81.47853,11.922254,73.8595,22.968662,-1.0652742,0.41764465
148,5.655671119689941,-87.7110824584961,72.53246307373047,3.2986451243582025,1.1694082467456675,-94.06771034859717,-25.313503,14.002632,7.7933087,83.72114,-23.714382,6.1808767,-21.82738,-2.434492,-17.958618,58.328686,-31.665722,-11.42264,1.5777799,6.1636834,16.71346,36.557163,44.765865,63.954056,70.25511,-37.97212,1.1109627,-22.488033,-27.832033,-81.02957,9.905988,72.423645,23.709867,-2.2588155,-0.015235246
149,5.732052803039551,-88.82943725585938,72.63642883300781,3.347518904328642,1.0343849077954246,-96.66663080300222,-26.949642,13.850583,8.18021,82.97266,-23.857195,6.396295,-21.036844,-1.3359635,-15.780092,58.390335,-31.635588,-11.067588,1.237956,5.9940963,16.72184,35.606403,47.679073,63.54247,70.13165,-38.869465,1.0147294,-23.60416,-25.199516,-80.5689,8.261199,70.71305,24.125822,-3.406233,-0.15560052
150,5.817395210266113,-89.95616912841797,72.75513458251953,3.411972426872138,0.908012041923129,-99.3591868073611,-28.532331,13.906734,8.654241,82.09993,-23.896503,6.7447443,-20.21742,-0.28527427,-13.494946,58.455173,-31.583961,-10.688503,0.9494604,5.8079534,16.731665,34.63279,50.57286,62.720074,69.88919,-40.10603,0.8919221,-24.493944,-22.689518,-80.09893,6.976864,68.696205,24.272352,-4.584669,-0.10701141
151,5.905004501342773,-91.09265899658203,72.8802719116211,3.5015136035308307,0.7986541207586101,-102.10545008460113,-30.033085,14.076039,9.136411,81.05009,-23.808167,7.117555,-19.371727,0.68,-11.127485,58.493183,-31.523462,-10.2648325,0.6993989,5.62412,16.716036,33.358955,53.45201,61.73499,69.66039,-41.12502,0.7560614,-25.198542,-20.419632,-79.644775,5.989902,66.52888,24.363113,-5.7457104,0.02740648
152,5.9981560707092285,-92.23760223388672,73.00860595703125,3.6256557713050994,0.7148616874429045,-104.8666987880842,-31.423567,14.2639675,9.548762,79.76781,-23.567041,7.4079647,-18.504993,1.5198754,-8.699659,58.47574,-31.46952,-9.778237,0.46763283,5.436605,16.649633,31.765917,56.30479,60.52255,69.46526,-41.858086,0.624023,-25.764704,-18.48356,-79.20698,5.209258,64.353745,24.609154,-6.8398676,0.15329538
153,6.098964214324951,-93.39749145507812,73.14649200439453,3.7890567907874497,0.6661268262982301,-107.64970730041301,-32.71741,14.516373,9.936572,78.275215,-23.278357,7.698247,-17.627363,2.2220187,-6.188401,58.43157,-31.438786,-9.221182,0.25656265,5.2366166,16.527493,29.808828,59.12477,59.045425,69.28999,-42.330288,0.5179108,-26.188108,-16.880733,-78.78544,4.5876884,62.15752,25.187567,-7.87004,0.30817354
154,6.202882766723633,-94.58123779296875,73.31036376953125,3.9838988090966874,0.6497870020635009,-110.47143967069263,-33.922573,14.8487215,10.321981,76.589806,-22.921223,8.005762,-16.724398,2.8032572,-3.589149,58.364994,-31.429087,-8.607553,0.075918935,5.0191226,16.364183,27.45627,61.9037,57.229465,69.11607,-42.62104,0.4184459,-26.452837,-15.512148,-78.38275,4.119519,59.867744,25.945164,-8.854807,0.5294955
155,6.309595584869385,-95.79329681396484,73.47892761230469,4.198858249402153,0.6555538634125165,-113.30981419579116,-35.00399,15.127782,10.586643,74.647285,-22.27169,8.132785,-15.76852,3.2626593,-0.9473033,58.206882,-31.4248,-7.9556603,-0.07934239,4.7899256,16.161226,24.60685,64.62689,55.017757,68.995056,-42.592503,0.27666932,-26.583261,-14.30924,-77.99967,3.7665794,57.537052,26.597517,-9.768778,0.7228423
156,6.42096471786499,-97.02803802490234,73.66185760498047,4.423382645842187,0.6719101241825991,-116.14309852467487,-35.928097,15.225902,10.601396,72.38341,-21.104301,7.88767,-14.742123,3.5937204,1.6953866,57.894806,-31.40891,-7.286729,-0.21418478,4.5502653,15.923436,21.155968,67.26989,52.342392,68.97097,-42.115097,0.047275785,-26.603863,-13.190265,-77.631935,3.475227,55.208126,26.85564,-10.589073,0.78354675
157,6.517090797424316,-98.28446960449219,73.85497283935547,4.673719504809421,0.706116732563056,-118.96428985482731,-36.704468,15.150076,10.379055,69.7686,-19.342674,7.2430916,-13.678134,3.7600214,4.3427353,57.458344,-31.393324,-6.613401,-0.3341752,4.2717853,15.649049,16.98342,69.80249,49.151657,69.0361,-40.868526,-0.31976122,-26.403807,-12.120027,-77.27663,3.2052114,52.850098,26.579618,-11.315155,0.6306213
158,6.602893829345703,-99.56805419921875,74.05953216552734,4.948438137495396,0.7641244515972649,-121.7875710431707,-37.339745,14.942842,9.941063,66.83611,-17.117313,6.2942576,-12.581257,3.7596667,7.018558,56.919163,-31.384445,-5.9305954,-0.44806427,3.9383957,15.350557,12.071042,72.1832,45.38917,69.15139,-39.02998,-0.76384485,-26.00796,-11.108445,-76.92166,2.946673,50.422035,25.940817,-11.951953,0.3273429
159,6.661407470703125,-100.86474609375,74.28047943115234,5.212378949409651,0.8291526748278588,-124.6243759397988,-37.790237,14.5389,9.151759,63.60997,-14.519306,5.034387,-11.402062,3.6297283,9.714827,56.20105,-31.350348,-5.2341228,-0.57551366,3.5631726,15.0597925,6.5087123,74.352036,41.037666,69.29812,-37.206173,-1.1758854,-25.65484,-10.158919,-76.54593,2.7055838,47.94586,25.115278,-12.48939,-0.019242292
160,6.704567909240723,-102.2070083618164,74.52259826660156,5.43126199466772,0.8807789185713094,-127.48640189721061,-38.002693,13.886066,7.8655167,60.111954,-11.648115,3.4541397,-10.099907,3.4027565,12.424316,55.22944,-31.260012,-4.5185885,-0.74136686,3.1661253,14.810864,0.48553234,76.23446,36.169823,69.42392,-36.01243,-1.4683313,-25.59172,-9.290693,-76.12723,2.501354,45.445354,24.277803,-12.9233055,-0.30016974
161,6.733083724975586,-103.56874084472656,74.77263641357422,5.592654342256888,0.9015530709299477,-130.36288790400812,-37.920242,12.888487,5.857639,56.193977,-8.32983,1.2943411,-8.665974,3.0940673,15.152722,53.9541,-31.111374,-3.762411,-0.9801431,2.760809,14.62227,-5.8799386,77.74479,30.960825,69.49961,-35.55763,-1.6106098,-25.904501,-8.5481205,-75.64994,2.3567216,42.90174,23.39238,-13.215704,-0.5217251
162,6.733842849731445,-104.96277618408203,75.02552032470703,5.721495918479533,0.9006454635413299,-133.25524936297552,-37.501816,11.632495,3.1575637,51.87225,-4.6589904,-1.3778646,-7.148848,2.6596189,17.905739,52.431442,-30.919743,-2.97843,-1.3047906,2.3398657,14.492571,-12.32799,78.8245,25.686687,69.419014,-35.539658,-1.6644725,-26.437452,-7.968386,-75.12622,2.29714,40.303608,22.377821,-13.384554,-0.7364669
163,6.7056379318237305,-106.38317108154297,75.27732849121094,5.8378116521858425,0.8948994337176652,-136.19639447528044,-36.74386,10.380037,0.07826723,47.433964,-1.1098976,-4.046726,-5.604561,2.0556824,20.68096,50.744015,-30.661236,-2.2103455,-1.6912235,1.912162,14.414506,-18.404913,79.47241,20.629572,69.027695,-35.9428,-1.6916718,-27.074484,-7.552781,-74.596596,2.3458066,37.70363,21.343136,-13.515038,-0.9003337
164,6.631991863250732,-107.83168029785156,75.53531646728516,5.954584917167478,0.9050153890174246,-139.22083561426393,-35.717968,9.387942,-2.9668138,43.18255,1.9294707,-6.1648316,-4.09386,1.2551312,23.47217,48.959404,-30.301918,-1.4916023,-2.0990472,1.4934177,14.36923,-23.743727,79.73829,15.989004,68.21397,-36.750347,-1.7488784,-27.706991,-7.2821918,-74.11424,2.5138414,35.162613,20.406464,-13.692052,-0.9652533
165,6.533548831939697,-109.30087280273438,75.7866439819336,6.057716054801664,0.9191097012723923,-142.35740522604053,-34.43014,8.64587,-6.0761194,39.061222,4.414958,-7.5155463,-2.5933933,0.29989088,26.348244,46.987198,-29.842482,-0.8220733,-2.4946282,1.102866,14.355443,-28.206957,79.66624,11.861039,66.98976,-38.200043,-1.8522332,-28.347233,-7.1247277,-73.69948,2.7966323,32.696953,19.5665,-13.905611,-0.945404
166,6.423412322998047,-110.79690551757812,76.02520751953125,6.143871099583957,0.931080868499565,-145.5844582186254,-32.897327,8.098323,-9.323177,34.99871,6.569858,-8.369459,-1.1350138,-0.78779143,29.279676,44.818657,-29.287819,-0.16472478,-2.8797193,0.7577561,14.360465,-31.857328,79.29828,8.277771,65.43987,-40.20341,-1.9593346,-29.02798,-7.0657964,-73.36059,3.1734755,30.294342,18.786207,-14.120782,-0.8490339
167,6.28749418258667,-112.32075500488281,76.2542724609375,6.237827328432615,0.9770370497146819,-148.8579176782268,-31.295843,7.831061,-12.200564,31.284632,8.479086,-8.934624,0.13796566,-2.0560052,32.112072,42.629597,-28.603785,0.5116946,-3.26471,0.46561408,14.343508,-34.76478,78.70994,5.193179,63.58923,-42.270664,-2.0483406,-29.686377,-7.09384,-73.1308,3.616867,27.968935,18.1404,-14.384492,-0.6157889
168,6.1289167404174805,-113.87236022949219,76.462158203125,6.3611591075988025,1.0956395163988941,-152.13451030750838,-29.795378,7.8602314,-14.213247,28.17125,10.238496,-9.4586935,1.0943153,-3.5456007,34.698208,40.58845,-27.751589,1.2393466,-3.6702523,0.22764133,14.27169,-37.065388,77.984,2.5033574,61.47702,-43.91322,-2.108036,-30.271362,-7.2076097,-73.048454,4.105157,25.729935,17.715815,-14.744643,-0.17941236
169,5.945821285247803,-115.43299102783203,76.65076446533203,6.569933554426774,1.3297219363036432,-155.4258459507851,-28.508444,8.1083975,-15.16217,25.680264,12.208661,-9.82876,1.7140508,-5.303581,37.24475,38.664963,-26.70076,2.0041523,-4.0937095,-0.016448988,14.098731,-38.82974,77.17272,0.113530226,59.13473,-45.022587,-2.1337924,-30.80124,-7.393858,-73.11743,4.625042,23.56834,17.585669,-15.220366,0.48613864
170,5.751424789428711,-116.99708557128906,76.82071685791016,6.835329976800196,1.6599358605932986,-158.7461350927965,-27.361895,8.47106,-15.300309,23.707922,14.244102,-10.003376,2.0217242,-7.2457795,39.767532,36.767513,-25.459055,2.8085673,-4.5247154,-0.2636991,13.848553,-40.114758,76.30102,-2.0421386,56.5861,-45.863518,-2.1360402,-31.307604,-7.6291084,-73.32133,5.167835,21.472025,17.712414,-15.781344,1.351446
171,5.552089691162109,-118.59129333496094,76.97726440429688,7.042003870173987,2.0185320737359933,-162.06621282977372,-26.192808,8.946319,-14.84246,22.245188,15.709428,-10.355604,2.000349,-9.203017,41.848618,34.989647,-24.037773,3.6877103,-4.9757175,-0.41451886,13.610421,-41.10692,75.39472,-4.0552874,53.891766,-46.47867,-2.1314826,-31.766357,-7.917814,-73.6676,5.7332177,19.43454,18.017235,-16.393085,2.401904
172,5.331885814666748,-120.19715118408203,77.09950256347656,7.070780956234972,2.3209634590044326,-165.36434815498734,-24.786997,9.580838,-14.011668,21.190784,16.01973,-11.267792,1.6950747,-11.038827,43.05837,33.406624,-22.430914,4.673617,-5.4451456,-0.3553166,13.477524,-41.97684,74.47706,-6.0289216,51.111156,-46.933628,-2.135687,-32.154755,-8.26435,-74.17706,6.324695,17.453856,18.426783,-17.020708,3.6257157
173,5.134342670440674,-121.82154846191406,77.2330551147461,6.830188988843967,2.5157024689845926,-168.67191031965083,-22.922228,10.483521,-12.76913,20.5208,14.7928915,-13.249471,1.1952759,-12.700629,43.407074,32.080143,-20.546232,5.8589263,-5.9120646,0.016823206,13.489476,-42.768906,73.55871,-8.047694,48.25781,-47.16288,-2.142939,-32.496365,-8.667852,-74.88151,6.939245,15.539945,18.994934,-17.713495,5.1600103
174,4.89025354385376,-123.47380828857422,77.33187866210938,6.555065549062095,2.621636098111418,-171.9677030515268,-20.644373,11.432133,-10.496689,20.103369,12.503752,-15.000033,0.5340835,-14.477688,43.115284,30.952219,-18.414297,7.18535,-6.3983445,0.47943848,13.593132,-43.47132,72.641014,-10.128902,45.33254,-47.16867,-2.1532705,-32.79817,-9.113527,-75.7779,7.567791,13.6797905,19.767506,-18.453646,6.977761
